"Competitor Name","Country","Age","Stage","Composer","Associated Piece"
"Wolfgang Manz","West Germany","28","Preliminary Phase 1","Chopin","Scherzo No.3 in C-sharp minor Op.39, Etude in A-flat major Op.10 No.10"
"Wolfgang Manz","West Germany","28","Preliminary Phase 1","Liszt","Transcendental Etude No.8Wilde Jagd"
"Wolfgang Manz","West Germany","28","Preliminary Phase 2","Mozart","Sonata in E-flat major K.282"
"Wolfgang Manz","West Germany","28","Preliminary Phase 2","Liszt","Venezia e Napoli"
"Wolfgang Manz","West Germany","28","Preliminary Phase 2","Bartók","Sonata"
"Wolfgang Manz","West Germany","28","Semifinals Chamber","Dvořák","Piano Quintet in A major Op.81"
"Wolfgang Manz","West Germany","28","Semifinals Recital","Schuman","Chester: Variations for Piano"
"Wolfgang Manz","West Germany","28","Semifinals Recital","Liszt","Mephisto Waltz"
"Wolfgang Manz","West Germany","28","Semifinals Recital","Brahms","Klavierstücke Op.119"
"Wolfgang Manz","West Germany","28","Semifinals Recital","Rachmaninoff","Sonata No.2 in B-flat minor Op.36"
"Wolfgang Manz","West Germany","28","Finals Concerti","Mozart","Piano Concerto No.21 in C major K.467"
"Wolfgang Manz","West Germany","28","Finals Concerti","Rachmaninoff","Piano Concerto No.3 in D minor Op.30"
"Kayo Miki","Japan","29","Preliminary Phase 1","Bach","Chromatic Fantasy and Fugue BWV 903"
"Kayo Miki","Japan","29","Preliminary Phase 1","Beethoven","Sonata in D minor Op.31 No.2"
"Kayo Miki","Japan","29","Preliminary Phase 1","Chopin","Ballade No.4 in F minor Op.52, Etude in G-flat major Op.10 No.5"
"Kayo Miki","Japan","29","Preliminary Phase 1","Rachmaninoff","Etude-Tableau in F-sharp minor Op.39 No.3"
"Kayo Miki","Japan","29","Preliminary Phase 2","Mozart","Sonata in B-flat major K.333"
"Kayo Miki","Japan","29","Preliminary Phase 2","Chopin","Sonata in B minor Op.58"
"Kayo Miki","Japan","29","Preliminary Phase 2","Ravel","Gaspard de la Nuit"
"Kayo Miki","Japan","29","Semifinals Chamber","Brahms","Piano Quintet in F minor Op.34"
"Kayo Miki","Japan","29","Semifinals Recital","Schuman","Chester: Variations for Piano"
"Kayo Miki","Japan","29","Semifinals Recital","Ravel","Gaspard de la Nuit"
"Kayo Miki","Japan","29","Semifinals Recital","Liszt","Sonata in B minor"
"Kayo Miki","Japan","29","Finals Concerti","Chopin","Piano Concerto No.2 in F minor Op.21"
"Kayo Miki","Japan","29","Finals Concerti","Rachmaninoff","Piano Concerto No.2 in C minor Op.18"
"Károly Mocsári","Hungary","26","Preliminary Phase 1","Bach","Toccata in E minor BWV 914"
"Károly Mocsári","Hungary","26","Preliminary Phase 1","Beethoven","Sonata in C-sharp minor Op.27 No.2"
"Károly Mocsári","Hungary","26","Preliminary Phase 1","Chopin","Ballade No.1 in G minor Op.23, Etude in C-sharp minor Op.10 No.4"
"Károly Mocsári","Hungary","26","Preliminary Phase 1","Liszt","Transcendental Etude No.7Eroica"
"Károly Mocsári","Hungary","26","Preliminary Phase 2","Mozart","Sonata in D major K.576"
"Károly Mocsári","Hungary","26","Preliminary Phase 2","Liszt","Funérailles"
"Károly Mocsári","Hungary","26","Preliminary Phase 2","Debussy","L’Isle Joyeuse"
"Károly Mocsári","Hungary","26","Semifinals Chamber","Dvořák","Piano Quintet in A major Op.81"
"Károly Mocsári","Hungary","26","Semifinals Recital","Dvořák","Prelude in C-sharp minor Op.3"
"Károly Mocsári","Hungary","26","Semifinals Recital","Dvořák/Kocsis","Vocalise"
"Károly Mocsári","Hungary","26","Semifinals Recital","Schuman","Chester: Variations for Piano"
"Károly Mocsári","Hungary","26","Semifinals Recital","Rachmaninoff","Barcarolle Op.10"
"Károly Mocsári","Hungary","26","Semifinals Recital","Wagner/Liszt","Isolde’s Liebestod"
"Károly Mocsári","Hungary","26","Semifinals Recital","Liszt","Ballade No.2 in B minor, Après une Lecture du Dante: Fantasia quasi Sonata"
"Károly Mocsári","Hungary","26","Finals Concerti","Mozart","Piano Concerto No.21 in C major K.467"
"Károly Mocsári","Hungary","26","Finals Concerti","Rachmaninoff","Piano Concerto No.2 in C minor Op.18"
"Predrag Muzijevic","Yugoslavia","25","Preliminary Phase 1","Bach","Chromatic Fantasy and Fugue BWV 903"
"Predrag Muzijevic","Yugoslavia","25","Preliminary Phase 1","Beethoven","Sonata in E-flat major Op.27 No.1"
"Predrag Muzijevic","Yugoslavia","25","Preliminary Phase 1","Chopin","Polonaise-Fantaisie in A-flat major Op.61, Etude in C-sharp minor Op.10 No.4"
"Predrag Muzijevic","Yugoslavia","25","Preliminary Phase 1","Rachmaninoff","Etude in C minor Op.39 No.1"
"Predrag Muzijevic","Yugoslavia","25","Preliminary Phase 2","Mozart","Sonata in B-flat major K.333"
"Predrag Muzijevic","Yugoslavia","25","Preliminary Phase 2","Schumann","Sonata in G minor Op.22"
"Predrag Muzijevic","Yugoslavia","25","Preliminary Phase 2","Bartók","Out of Doors"
"Predrag Muzijevic","Yugoslavia","25","Semifinals Chamber","Brahms","Piano Quintet in F minor Op.34"
"Predrag Muzijevic","Yugoslavia","25","Semifinals Recital","Beethoven","Sonata in A-flat major Op.110"
"Predrag Muzijevic","Yugoslavia","25","Semifinals Recital","Schuman","Chester: Variations for Piano"
"Predrag Muzijevic","Yugoslavia","25","Semifinals Recital","Ravel","Miroirs"
"Predrag Muzijevic","Yugoslavia","25","Semifinals Recital","Scriabin","Sonata in C minor"
"Predrag Muzijevic","Yugoslavia","25","Finals Concerti","Chopin","Piano Concerto No.2 in F minor Op.21"
"Predrag Muzijevic   Yugoslav","","","","",""
"John Nauman","United States","26","Preliminary Phase 1","Bach","English Suite No. 2 in A minor BWV 807"
"John Nauman","United States","26","Preliminary Phase 1","Haydn","Sonata in A major Hob. XVI/16"
"John Nauman","United States","26","Preliminary Phase 1","Chopin","Ballade No.4 in F minor Op.52, Etude in B minor Op.25 No.10"
"John Nauman","United States","26","Preliminary Phase 1","Liszt","Transcendental Etude No.12Chasse-neige"
"John Nauman","United States","26","Preliminary Phase 2","Mozart","Sonata in E-flat major K.282"
"John Nauman","United States","26","Preliminary Phase 2","Scriabin","Sonata No.4 in F-sharp major Op.30"
"John Nauman","United States","26","Preliminary Phase 2","Liszt","FromVenezia e Napoli: Tarantella"
"John Nauman","United States","26","Semifinals Chamber","Brahms","Piano Quintet in F minor Op.32"
"John Nauman","United States","26","Semifinals Recital","Mendelssohn","Songs without Words: Op.102 No.5 in A major, Op.19 No.1 in E major, Op.67 No.2 in F-sharp minor"
"John Nauman","United States","26","Semifinals Recital","Schuman","Chester: Variations for Piano"
"John Nauman","United States","26","Semifinals Recital","Liszt","FromVenezia e Napoli: Tarantella"
"John Nauman","United States","26","Semifinals Recital","Schumann","Fantasie in C major Op.17"
"John Nauman","United States","26","Finals Concerti","Beethoven","Piano Concerto No.2 in B-flat major Op.19"
"John Nauman","United States","26","Finals Concerti","Brahms","Piano Concerto No.1 in D minor Op.15"
"Shari Raynor","United States","27","Preliminary Phase 1","Bach","Toccata in C minor BWV 911"
"Shari Raynor","United States","27","Preliminary Phase 1","Beethoven","Sonata in D major Op.10 No.3"
"Shari Raynor","United States","27","Preliminary Phase 1","Chopin","Impromptu in F-sharp minor Op.36, Etude in C-sharp minor Op.10 No.4"
"Shari Raynor","United States","27","Preliminary Phase 1","Liszt","Grande Etude de Paganini No.6 in A minor"
"Shari Raynor","United States","27","Preliminary Phase 2","Mozart","Sonata in D major K.576"
"Shari Raynor","United States","27","Preliminary Phase 2","Brahms","Klavierstücke Op.118"
"Shari Raynor","United States","27","Preliminary Phase 2","Copland","Piano Variations"
"Shari Raynor","United States","27","Semifinals Chamber","Schumann","Piano Quintet in E-flat major Op.44"
"Shari Raynor","United States","27","Semifinals Recital","Scarlatti","Sonata in F minor L.187"
"Shari Raynor","United States","27","Semifinals Recital","Scarlatti","Sonata in D major L.262"
"Shari Raynor","United States","27","Semifinals Recital","Schumann","Fantasie in C major Op.17"
"Shari Raynor","United States","27","Semifinals Recital","Schuman","Chester: Variations for Piano"
"Shari Raynor","United States","27","Finals Concerti","Beethoven","Piano Concerto No.2 in B-flat major Op.19"
"Shari Raynor","United States","27","Finals Concerti","Prokofiev","Piano Concerto No.3 in C major Op.26"
"Veronika Reznikovskaya","USSR","23","Preliminary Phase 1","Bach","Chromatic Fantasy and Fugue BWV 903"
"Veronika Reznikovskaya","USSR","23","Preliminary Phase 1","Haydn","Sonata in C major Hob. XVI/50"
"Veronika Reznikovskaya","USSR","23","Preliminary Phase 1","Chopin","Barcarolle in F-sharp major Op.60, Etude in A minor Op.10 No.2"
"Veronika Reznikovskaya","USSR","23","Preliminary Phase 1","Liszt","Transcendental Etude No.5Feux Follets"
"Veronika Reznikovskaya","USSR","23","Preliminary Phase 2","Mozart","Sonata in C minor K.457"
"Veronika Reznikovskaya","USSR","23","Preliminary Phase 2","Prokofiev","Sonata No.3 in E major Op.28"
"Veronika Reznikovskaya","USSR","23","Preliminary Phase 2","Chopin","Sonata No.3 in B minor Op.58"
"Veronika Reznikovskaya","USSR","23","Semifinals Chamber","Dvořák","Piano Quintet in A major Op.81"
"Veronika Reznikovskaya","USSR","23","Semifinals Recital","Schubert","Four Impromptus Op.90"
"Veronika Reznikovskaya","USSR","23","Semifinals Recital","Liszt","Sonata in B minor"
"Veronika Reznikovskaya","USSR","23","Semifinals Recital","Schuman","Chester: Variations for Piano"
"Veronika Reznikovskaya","USSR","23","Finals Concerti","Mozart","Piano Concerto No.19 in F major K.459"
"Veronika Reznikovskaya","USSR","23","Finals Concerti","Rachmaninoff","Piano Concerto No.3 in D minor Op.30"
"Victor Sangiorgio","Australia","30","Preliminary Phase 1","Bach","Partita No.1 in B-flat major BWV 825"
"Victor Sangiorgio","Australia","30","Preliminary Phase 1","Beethoven","Sonata Op.31 No.2 in D minor"
"Victor Sangiorgio","Australia","30","Preliminary Phase 1","Chopin","Scherzo No.2 in B-flat minor Op.31, Etude in A minor Op.25 No.11"
"Victor Sangiorgio","Australia","30","Preliminary Phase 1","Rachmaninoff","Etude-Tableau in E-flat minor Op.39 No.5"
"Victor Sangiorgio","Australia","30","Preliminary Phase 2","Mozart","Sonata in F major K.280"
"Victor Sangiorgio","Australia","30","Preliminary Phase 2","Beethoven","Sonata in F minor Op.57"
"Victor Sangiorgio","Australia","30","Semifinals Chamber","Schumann","Piano Quintet in E-flat major Op.44"
"Victor Sangiorgio","Australia","30","Semifinals Recital","Beethoven","Sonata in F minor Op.57"
"Victor Sangiorgio","Australia","30","Semifinals Recital","Janáček","In the Street, October 1,1905"
"Victor Sangiorgio","Australia","30","Semifinals Recital","Debussy","Images Book I: Reflets dans l’eau"
"Victor Sangiorgio","Australia","30","Semifinals Recital","Rachmaninoff","Prelude in E-flat major Op.23 No.2, Variations on a Theme by Corelli"
"Victor Sangiorgio","Australia","30","Finals Concerti","Beethoven","Piano Concerto No.2 in B-flat major Op.19"
"Victor Sangiorgio","Australia","30","Finals Concerti","Saint-Saëns","Piano Concerto No.2 in G minor Op.22"
"Alexander Shtarkman","USSR","22","Preliminary Phase 1","Bach","Toccata No.1 in D minor BWV 913"
"Alexander Shtarkman","USSR","22","Preliminary Phase 1","Haydn","Sonata in F major Hob. XVI/23"
"Alexander Shtarkman","USSR","22","Preliminary Phase 1","Chopin","Ballade No.1 in G minor Op.23, Etude in A minor Op.10 No.2"
"Alexander Shtarkman","USSR","22","Preliminary Phase 1","Liszt","Transcendental Etude No.8Wilde Jagd"
"Alexander Shtarkman","USSR","22","Preliminary Phase 2","Mozart","Sonata in F major K.332"
"Alexander Shtarkman","USSR","22","Preliminary Phase 2","Rachmaninoff","Sonata No.2 in B-flat minor Op.36"
"Alexander Shtarkman","USSR","22","Preliminary Phase 2","Stravinsky","Three Movements fromPetrouchka"
"Alexander Shtarkman","USSR","22","Semifinals Chamber","Franck","Piano Quintet in F minor"
"Alexander Shtarkman","USSR","22","Semifinals Recital","Liszt","Spanish Rhapsody"
"Alexander Shtarkman","USSR","22","Semifinals Recital","Mussorgsky","Pictures at an Exhibition"
"Alexander Shtarkman","USSR","22","Semifinals Recital","Schuman","Chester: Variations for Piano"
"Alexander Shtarkman","USSR","22","Finals Concerti","Mozart","Piano Concerto No.21 in C major K.467"
"Alexander Shtarkman","USSR","22","Finals Concerti","Prokofiev","Piano Concerto No.3 in C major Op.26"
"Boris Slutsky","United States","27","Preliminary Phase 1","Bach","Italian Concerto BWV 971"
"Boris Slutsky","United States","27","Preliminary Phase 1","Haydn","Sonata in G major Hob. XVI/6"
"Boris Slutsky","United States","27","Preliminary Phase 1","Chopin","Polonaise-Fantaisie in A-flat major Op.61, Etude in C-sharp minor Op.10 No.4"
"Boris Slutsky","United States","27","Preliminary Phase 1","Scriabin","Etude in D-sharp minor Op.8 No.12"
"Boris Slutsky","United States","27","Preliminary Phase 2","Mozart","Sonata in F major K.280"
"Boris Slutsky","United States","27","Preliminary Phase 2","Schumann","Symphonic Etudes Op.13"
"Boris Slutsky","United States","27","Preliminary Phase 2","Prokofiev","Sonata No.7 in B-flat major Op.83"
"Boris Slutsky","United States","27","Semifinals Chamber","Dvořák","Piano Quintet in A major Op.81"
"Boris Slutsky","United States","27","Semifinals Recital","Scarlatti","Sonata in D major L.122, Sonata in B minor L.33, Sonata in A major L.345"
"Boris Slutsky","United States","27","Semifinals Recital","Ravel","FromMiroirs: Oiseaux tristes, Alborada del gracioso"
"Boris Slutsky","United States","27","Semifinals Recital","Schumann","Symphonic Etudes Op.13"
"Boris Slutsky","United States","27","Semifinals Recital","Schuman","Chester: Variations for Piano"
"Boris Slutsky","United States","27","Finals Concerti","Chopin","Piano Concerto No.2 in F minor Op.21"
"Boris Slutsky","United States","27","Finals Concerti","Tchaikovsky","Piano Concerto No.1 in B-flat minor Op.23"
"Ju Hee Suh","Korea","21","Preliminary Phase 1","Bach","Italian Concerto BWV 971"
"Ju Hee Suh","Korea","21","Preliminary Phase 1","Beethoven","Sonata in F major Op.7"
"Ju Hee Suh","Korea","21","Preliminary Phase 1","Chopin","Scherzo No.1 in B minor Op.20, Etude in B minor Op.25 No.10"
"Ju Hee Suh","Korea","21","Preliminary Phase 1","Liszt","Grande Etude de Paganini No.6 in A minor"
"Ju Hee Suh","Korea","21","Preliminary Phase 2","Mozart","Sonata in G major K.283"
"Ju Hee Suh","Korea","21","Preliminary Phase 2","Liszt","Fantasie and Fugue on BACH"
"Ju Hee Suh","Korea","21","Preliminary Phase 2","Prokofiev","Toccata Op.11"
"Ju Hee Suh","Korea","21","Semifinals Chamber","Brahms","Piano Quintet in F minor Op.34"
"Ju Hee Suh","Korea","21","Semifinals Recital","Beethoven","Sonata in F minor Op.57"
"Ju Hee Suh","Korea","21","Semifinals Recital","Schuman","Chester: Variations for Piano"
"Ju Hee Suh","Korea","21","Semifinals Recital","Chopin","Nocturne in F-sharp major Op.15 No.2"
"Ju Hee Suh","Korea","21","Semifinals Recital","Mozart/Liszt","Don Juan Fantasie"
"Ju Hee Suh","Korea","21","Finals Concerti","Beethoven","Piano Concerto No.2 in B-flat major Op.19"
"Ju Hee Suh","Korea","21","Finals Concerti","Rachmaninoff","Piano Concerto No.3 in D minor Op.30"
"Hugh Tinney","Ireland","30","Preliminary Phase 1","Bach","Chromatic Fantasy and Fugue BWV 903"
"Hugh Tinney","Ireland","30","Preliminary Phase 1","Beethoven","Sonata in E-flat major Op.31 No.3"
"Hugh Tinney","Ireland","30","Preliminary Phase 1","Chopin","Ballade No.2 in F major Op.38, Etude in A minor Op.25 No.11"
"Hugh Tinney","Ireland","30","Preliminary Phase 1","Liszt","Transcendental Etude No.12Chasse-neige"
"Hugh Tinney","Ireland","30","Preliminary Phase 2","Mozart","Sonata in F major K.332"
"Hugh Tinney","Ireland","30","Preliminary Phase 2","Chopin","Sonata in B minor Op.58"
"Hugh Tinney","Ireland","30","Preliminary Phase 2","Debussy","Images, Book I"
"Hugh Tinney","Ireland","30","Semifinals Chamber","Brahms","Piano Quintet in F minor Op.34"
"Hugh Tinney","Ireland","30","Semifinals Recital","Schuman","Chester: Variations for Piano"
"Hugh Tinney","Ireland","30","Semifinals Recital","Shostakovich","Prelude and Fugue in D-flat major Op.87 No.15"
"Hugh Tinney","Ireland","30","Semifinals Recital","Debussy","Images, Book I"
"Hugh Tinney","Ireland","30","Semifinals Recital","Prokofiev","Sonata No.8 in B-flat major Op.84"
"Hugh Tinney","Ireland","30","Finals Concerti","Mozart","Piano Concerto No.24 in C minor K.491"
"Hugh Tinney","Ireland","30","Finals Concerti","Beethoven","Piano Concerto No.4 in E-flat major"
"Andrew Wilde","Great Britain","24","Preliminary Phase 1","Bach","Chromatic Fantasy and Fugue BWV 903"
"Andrew Wilde","Great Britain","24","Preliminary Phase 1","Haydn","Sonata in C minor Hob. XVI/20"
"Andrew Wilde","Great Britain","24","Preliminary Phase 1","Chopin","Impromptu in F-sharp major Op.36, Etude in G-flat major Op.10 No.5"
"Andrew Wilde","Great Britain","24","Preliminary Phase 1","Liszt","Transcendental Etude No.8Wilde Jagd"
"Andrew Wilde","Great Britain","24","Preliminary Phase 2","Mozart","Sonata in A minor K.310"
"Andrew Wilde","Great Britain","24","Preliminary Phase 2","Chopin","Polonaise-Fantaisie in F-sharp major Op.60"
"Andrew Wilde","Great Britain","24","Preliminary Phase 2","Prokofiev","Sonata No.7 in B-flat major Op.83"
